effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
5188,AUS,C,LLS,TOT,5852,2012,2012,10,9,STF,0.107
5188,AUS,C,LLS,TOT,5852,2012,2012,10,9,TOP,131.45
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,ATX,0.062
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,BEA,0.271
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,BMU,0.093
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,BYR,0.044
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,CEN,0.001
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,CEP,0.0063
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,CNI,0.378
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,GGW,0.002
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,GRV,0.0004
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,LEF,0.0022
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,LIC,29.693
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,LXX,0.004
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,MNI,0.002
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,MRL,0.0001
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,NOS,12.261
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,OCT,0.028
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,OEQ,0.046
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,OWP,0.003
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,PFR,0.002
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,STF,0.293
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,TOP,339.590273
5192,AUS,C,OTB,TOT,5852,2012,2012,10,9,WGR,0.014
5219,CHN,C,OTM,KRI,481,2012,2012,10,11,KRI,47.052
5376,FRA,C,LLS,TOT,5851,2012,2012,10,8,ANT,4.154
5376,FRA,C,LLS,TOT,5851,2012,2012,10,8,MCC,101.145
5376,FRA,C,LLS,TOT,5851,2012,2012,10,8,RAJ,87.694
5376,FRA,C,LLS,TOT,5851,2012,2012,10,8,TOP,839.384
5382,FRA,C,LLS,TOT,586,2012,2012,10,7,ANT,3.6272
5382,FRA,C,LLS,TOT,586,2012,2012,10,7,MCC,13.1792
5382,FRA,C,LLS,TOT,586,2012,2012,10,7,RFA,5.1376
5382,FRA,C,LLS,TOT,586,2012,2012,10,7,TOP,99.3501
5389,FRA,C,LLS,TOT,586,2012,2012,10,8,ANT,0.9346
5389,FRA,C,LLS,TOT,586,2012,2012,10,8,MCC,3.2542
5389,FRA,C,LLS,TOT,586,2012,2012,10,8,RFA,0.419
5389,FRA,C,LLS,TOT,586,2012,2012,10,8,TOP,42.9518
5323,GBR,C,OTM,ANI,483,2012,2012,10,10,ANI,452.535
5323,GBR,C,OTM,ANI,483,2012,2012,10,10,CEP,0.0002
5323,GBR,C,OTM,ANI,483,2012,2012,10,10,NOR,0.0057
5323,GBR,C,OTM,ANI,483,2012,2012,10,10,SGI,0.0939
5323,GBR,C,OTM,ANI,483,2012,2012,10,10,SSI,0.0349
5243,KOR,C,OTM,KRI,481,2012,2012,10,10,KRI,135.843
5252,KOR,C,OTM,KRI,483,2012,2012,10,10,ANI,0.0001
5252,KOR,C,OTM,KRI,483,2012,2012,10,10,KRI,974.44
5252,KOR,C,OTM,KRI,483,2012,2012,10,10,NOL,0.0002
5252,KOR,C,OTM,KRI,483,2012,2012,10,10,NOR,0.0033
5347,ZAF,C,LLS,TOT,587,2012,2012,10,8,ANT,0.048
5347,ZAF,C,LLS,TOT,587,2012,2012,10,8,GRV,0.1324
5347,ZAF,C,LLS,TOT,587,2012,2012,10,8,SRX,0.066
5347,ZAF,C,LLS,TOT,587,2012,2012,10,8,TOP,1.71
5354,ZAF,C,LLS,TOT,587,2012,2012,10,8,ANT,0.05
5354,ZAF,C,LLS,TOT,587,2012,2012,10,8,GRV,2.344
5354,ZAF,C,LLS,TOT,587,2012,2012,10,8,SRX,0.267
5354,ZAF,C,LLS,TOT,587,2012,2012,10,8,TOP,44.054
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,ATX,0.0112
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,BEA,0.085
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,BMU,0.049
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,BRT,0.0001
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,BYR,0.0004
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,CEN,0.0005
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,CEP,0.0077
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,CNI,0.105
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,ICA,0.0003
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,LEF,0.0009
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,LIC,2.482
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,MNI,0.0014
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,NOS,6.441
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,OCT,0.0026
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,OEQ,0.002
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,OWP,0.0002
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,STF,0.018
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,TOP,70.49047
5193,AUS,C,OTB,TOT,5852,2012,2012,11,9,WGR,0.0003
5367,FRA,C,LLS,TOT,5851,2012,2012,11,7,ANT,3.6256
5367,FRA,C,LLS,TOT,5851,2012,2012,11,7,MCC,13.268
5367,FRA,C,LLS,TOT,5851,2012,2012,11,7,RAJ,2.1099
5367,FRA,C,LLS,TOT,5851,2012,2012,11,7,TOP,84.0451
5377,FRA,C,LLS,TOT,5851,2012,2012,11,8,ANT,0.7292
5377,FRA,C,LLS,TOT,5851,2012,2012,11,8,MCC,44.6951
5377,FRA,C,LLS,TOT,5851,2012,2012,11,8,RAJ,17.5643
5377,FRA,C,LLS,TOT,5851,2012,2012,11,8,TOP,146.4564
5383,FRA,C,LLS,TOT,586,2012,2012,11,7,ANT,2.0505
5383,FRA,C,LLS,TOT,586,2012,2012,11,7,MCC,5.5139
5383,FRA,C,LLS,TOT,586,2012,2012,11,7,RFA,6.3579
5383,FRA,C,LLS,TOT,586,2012,2012,11,7,TOP,19.0793
5390,FRA,C,LLS,TOT,586,2012,2012,11,8,ANT,0.6177
5390,FRA,C,LLS,TOT,586,2012,2012,11,8,MCC,3.8935
5390,FRA,C,LLS,TOT,586,2012,2012,11,8,RFA,0.1162
5390,FRA,C,LLS,TOT,586,2012,2012,11,8,TOP,30.6876
5244,KOR,C,OTM,KRI,481,2012,2012,11,10,KRI,879.6
5396,AUS,C,FPO,TOT,5852,2013,2012,12,9,GRV,0.0074
5396,AUS,C,FPO,TOT,5852,2013,2012,12,9,OCT,0.0139
5396,AUS,C,FPO,TOT,5852,2013,2012,12,9,OWP,0.0021
5396,AUS,C,FPO,TOT,5852,2013,2012,12,9,TOP,7.8774
5396,AUS,C,FPO,TOT,5852,2013,2012,12,9,URX,0.0032
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,ANI,152.7432
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,ATX,2.8596
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,BEA,9.8315
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,BMU,0.6978
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,BYR,0.499
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,CEP,0.0708
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,CNI,4.778
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,GGW,0.0005
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,LEF,0.0003
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,LIC,25.9875
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,LXX,0.00178
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,NOA,0.2475
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,NOR,0.115
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,NOS,0.5265
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,OCT,0.0198
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,OEQ,0.0034
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,PFR,0.4518
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,STF,2.0554
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,TOP,1.8366
5393,AUS,C,OTB,ANI,5852,2013,2012,12,9,WGR,0.0134
5409,AUS,C,OTB,TOT,5852,2013,2012,12,9,BMU,0.0001
5409,AUS,C,OTB,TOT,5852,2013,2012,12,9,CNI,0.0062
5409,AUS,C,OTB,TOT,5852,2013,2012,12,9,NOS,0.001
5409,AUS,C,OTB,TOT,5852,2013,2012,12,9,STF,0.0011
5409,AUS,C,OTB,TOT,5852,2013,2012,12,9,TOP,0.0149
5437,CHN,C,OTM,KRI,481,2013,2012,12,11,KRI,247.279
5470,ESP,C,LLS,TOT,881,2013,2012,12,9,ANT,0.0215
5470,ESP,C,LLS,TOT,881,2013,2012,12,9,GRV,0.0625
5470,ESP,C,LLS,TOT,881,2013,2012,12,9,TOA,47.914
5569,FRA,C,LLS,TOT,5851,2013,2012,12,7,ANT,4.39503
5569,FRA,C,LLS,TOT,5851,2013,2012,12,7,MCC,32.706048
5569,FRA,C,LLS,TOT,5851,2013,2012,12,7,RAJ,3.43957
5569,FRA,C,LLS,TOT,5851,2013,2012,12,7,TOP,123.456829
5570,FRA,C,LLS,TOT,5851,2013,2012,12,8,ANT,2.3156
5570,FRA,C,LLS,TOT,5851,2013,2012,12,8,MCC,100.54518
5570,FRA,C,LLS,TOT,5851,2013,2012,12,8,RAJ,33.56971
5570,FRA,C,LLS,TOT,5851,2013,2012,12,8,TOP,438.017148
5575,FRA,C,LLS,TOT,586,2013,2012,12,8,ANT,0.851
5575,FRA,C,LLS,TOT,586,2013,2012,12,8,MCC,3.956055
5575,FRA,C,LLS,TOT,586,2013,2012,12,8,RFA,1.94
5575,FRA,C,LLS,TOT,586,2013,2012,12,8,TOP,138.888352
5488,GBR,C,LLS,TOT,881,2013,2012,12,8,ANT,0.13165
5488,GBR,C,LLS,TOT,881,2013,2012,12,8,GRV,5.79385
5488,GBR,C,LLS,TOT,881,2013,2012,12,8,MRL,0.4382
5488,GBR,C,LLS,TOT,881,2013,2012,12,8,TOA,197.79158
5489,GBR,C,LLS,TOT,881,2013,2012,12,9,ANT,0.01739
5489,GBR,C,LLS,TOT,881,2013,2012,12,9,GRV,8.28051
5489,GBR,C,LLS,TOT,881,2013,2012,12,9,MRL,0.31383
5489,GBR,C,LLS,TOT,881,2013,2012,12,9,TOA,76.38302
5452,JPN,C,LLS,TOT,486,2013,2012,12,7,ANT,0.0167
5452,JPN,C,LLS,TOT,486,2013,2012,12,7,GGW,0.00026
5452,JPN,C,LLS,TOT,486,2013,2012,12,7,GRV,0.30394
5452,JPN,C,LLS,TOT,486,2013,2012,12,7,TOA,33.27441
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,BEA,0.01
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,CHW,0.0043
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,GRV,3.7353
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,ICX,0.13853
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,MRL,0.018
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,MVC,0.0198
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,PHB,0.00122
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,POG,0.005
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,SRR,0.0387
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,SRX,0.004
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,TOA,256.063
5517,KOR,C,LLS,TOT,881,2013,2012,12,8,WGR,0.003
5518,KOR,C,LLS,TOT,881,2013,2012,12,9,GRV,0.4145
5518,KOR,C,LLS,TOT,881,2013,2012,12,9,MOY,0.0014
5518,KOR,C,LLS,TOT,881,2013,2012,12,9,SRR,0.1043
5518,KOR,C,LLS,TOT,881,2013,2012,12,9,TOA,37.9472
5505,KOR,C,OTM,KRI,481,2013,2012,12,10,KRI,58.32
5608,NOR,C,LLS,TOT,881,2013,2012,12,8,ANT,0.02757
5608,NOR,C,LLS,TOT,881,2013,2012,12,8,GRV,25.18018
5608,NOR,C,LLS,TOT,881,2013,2012,12,8,ICX,0.00059
5608,NOR,C,LLS,TOT,881,2013,2012,12,8,MRL,0.16168
5608,NOR,C,LLS,TOT,881,2013,2012,12,8,TOA,64.88604
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,ANT,0.32759
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,GRV,8.411196
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,ICX,0.31301
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,INV,2.00E-05
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,KCX,0.00114
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,MRL,0.340435
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,NOX,0.02089
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,OCT,0.00958
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,PGR,0.00022
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,SRX,1.34494
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,STF,0.02159
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,TOA,263.89904
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,TOP,0.09906
5530,NZL,C,LLS,TOT,881,2013,2012,12,9,WGR,1.21582
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,ANT,0.26739
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,GRV,1.43463
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,ICX,0.44701
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,KCX,0.00016
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,MRL,0.13818
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,STF,0.00111
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,TOA,99.34654
5533,NZL,C,LLS,TOT,882,2013,2012,12,9,WGR,0.23901
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,ANT,0.04362
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,CHW,0.00435
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,GRV,0.21175
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,KCX,0.00265
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,MOY,0.00942
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,MRL,0.02682
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,NOX,0.0003
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,SRX,0.01995
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,TOA,13.314804
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,TOP,0.052
5463,RUS,C,LLS,TOT,881,2013,2012,12,8,WGR,0.12406
5540,ZAF,C,LLS,TOT,486,2013,2012,12,9,ANT,0.0088
5540,ZAF,C,LLS,TOT,486,2013,2012,12,9,GRV,0.1396
5540,ZAF,C,LLS,TOT,486,2013,2012,12,9,TOA,0.0186
5540,ZAF,C,LLS,TOT,486,2013,2012,12,9,TOP,0.619
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,ANT,0.0717
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,CUX,0.0036
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,GAS,0.0143
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,GRV,0.314
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,KCX,0.0075
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,MRL,0.0006
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,OCT,0.03
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,STF,0.0052
5394,AUS,C,FPO,TOT,5852,2013,2013,1,9,TOP,29.9819
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,ANI,47.6985
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,ATX,1.433
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,BEA,6.5153
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,BMU,0.4982
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,BYR,0.2804
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,CEP,0.1226
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,CNI,2.6986
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,LEF,0.0009
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,LIC,19.8001
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,LXX,0.0191
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,NOA,0.258
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,NOR,0.0655
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,NOS,0.456
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,OCT,0.0257
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,PFR,0.3663
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,STF,1.1454
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,TOA,0.0884
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,TOP,1.8636
5391,AUS,C,OTB,ANI,5852,2013,2013,1,9,WGR,0.0325
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,ANI,0.0002
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,ATX,0.0014
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,BEA,0.1252
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,BMU,0.0134
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,CEP,0.0575
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,CNI,0.0656
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,LEF,0.0006
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,LIC,0.0009
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,NOS,0.0022
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,OCT,0.0038
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,OEQ,0.004
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,PFR,0.0016
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,STF,0.0017
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,TOP,15.4166
5404,AUS,C,OTB,TOT,5852,2013,2013,1,9,WGR,0.925
5413,CHL,C,OTM,KRI,481,2013,2013,1,9,KRI,1182.304
5431,CHN,C,OTM,KRI,481,2013,2013,1,11,KRI,6010.60765
5469,ESP,C,LLS,TOT,881,2013,2013,1,9,CHW,0.00295
5469,ESP,C,LLS,TOT,881,2013,2013,1,9,GRV,0.2008
5469,ESP,C,LLS,TOT,881,2013,2013,1,9,LAI,0.047
5469,ESP,C,LLS,TOT,881,2013,2013,1,9,MOY,0.0083
5469,ESP,C,LLS,TOT,881,2013,2013,1,9,POG,0.0007
5469,ESP,C,LLS,TOT,881,2013,2013,1,9,TOA,327.148
5557,FRA,C,LLS,TOT,5851,2013,2013,1,7,ANT,0.19035
5557,FRA,C,LLS,TOT,5851,2013,2013,1,7,MCC,3.134111
5557,FRA,C,LLS,TOT,5851,2013,2013,1,7,RAJ,0.533347
5557,FRA,C,LLS,TOT,5851,2013,2013,1,7,TOP,14.990676
5558,FRA,C,LLS,TOT,5851,2013,2013,1,8,ANT,5.63575
5558,FRA,C,LLS,TOT,5851,2013,2013,1,8,MCC,84.202634
5558,FRA,C,LLS,TOT,5851,2013,2013,1,8,RAJ,45.215113
5558,FRA,C,LLS,TOT,5851,2013,2013,1,8,TOP,630.47615
5571,FRA,C,LLS,TOT,586,2013,2013,1,8,ANT,1.1472
5571,FRA,C,LLS,TOT,586,2013,2013,1,8,MCC,13.406988
5571,FRA,C,LLS,TOT,586,2013,2013,1,8,RFA,2.2231
5571,FRA,C,LLS,TOT,586,2013,2013,1,8,TOP,154.542584
5486,GBR,C,LLS,TOT,881,2013,2013,1,8,ANT,0.0062
5486,GBR,C,LLS,TOT,881,2013,2013,1,8,GRV,3.698
5486,GBR,C,LLS,TOT,881,2013,2013,1,8,ICX,0.1314
5486,GBR,C,LLS,TOT,881,2013,2013,1,8,MRL,0.2415
5486,GBR,C,LLS,TOT,881,2013,2013,1,8,NOX,0.1373
5486,GBR,C,LLS,TOT,881,2013,2013,1,8,TOA,78.3475
5487,GBR,C,LLS,TOT,881,2013,2013,1,9,ANT,0.00675
5487,GBR,C,LLS,TOT,881,2013,2013,1,9,GRV,3.52354
5487,GBR,C,LLS,TOT,881,2013,2013,1,9,ICX,0.5474
5487,GBR,C,LLS,TOT,881,2013,2013,1,9,MRL,1.3835
5487,GBR,C,LLS,TOT,881,2013,2013,1,9,SRX,0.0244
5487,GBR,C,LLS,TOT,881,2013,2013,1,9,TOA,102.7874
5490,GBR,C,LLS,TOT,882,2013,2013,1,9,ANT,0.0671
5490,GBR,C,LLS,TOT,882,2013,2013,1,9,GRV,0.96037
5490,GBR,C,LLS,TOT,882,2013,2013,1,9,ICX,0.04755
5490,GBR,C,LLS,TOT,882,2013,2013,1,9,MRL,0.07465
5490,GBR,C,LLS,TOT,882,2013,2013,1,9,TOA,7.97746
5472,GBR,C,OTM,ANI,483,2013,2013,1,9,ANI,345.277
5472,GBR,C,OTM,ANI,483,2013,2013,1,9,LXX,0.0009
5472,GBR,C,OTM,ANI,483,2013,2013,1,9,NOG,0.00129
5472,GBR,C,OTM,ANI,483,2013,2013,1,9,NOR,0.00145
5472,GBR,C,OTM,ANI,483,2013,2013,1,9,PGE,0.00063
5472,GBR,C,OTM,ANI,483,2013,2013,1,9,SGI,0.00456
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,ANI,42.94927
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,AZT,0.00061
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,ELN,0.00021
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,GHP,11.46005
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,GYN,0.01727
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,KCF,0.00121
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,KCV,0.03995
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,LPX,2.00E-05
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,LVD,0.0025
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,MMM,0.00524
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,MOY,0.05831
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,MZZ,0.0019
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,NOD,0.01699
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,NOF,0.00043
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,NOG,1.17628
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,NOL,0.06239
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,NOR,1.60565
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,NOS,0.61726
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,PDG,5.00E-05
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,PGE,0.01615
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,PSR,0.00175
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,SGI,0.77308
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,SRR,0.12269
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,SSI,0.90842
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,TOP,0.3219
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,TRH,0.04406
5471,GBR,S,OTB,ANI,483,2013,2013,1,10,TWT,0.0087
5446,JPN,C,LLS,TOT,486,2013,2013,1,7,ANT,0.0174
5446,JPN,C,LLS,TOT,486,2013,2013,1,7,GRV,0.2112
5446,JPN,C,LLS,TOT,486,2013,2013,1,7,MRL,0.0012
5446,JPN,C,LLS,TOT,486,2013,2013,1,7,TOA,24.97444
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,ATX,0.00063
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,BWY,8.00E-05
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,DMO,0.0046
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,GGW,0.00295
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,GRV,0.06235
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,ICX,0.0641
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,MRL,0.00157
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,NOX,0.00208
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,NTW,0.0005
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,SSX,2.00E-05
5454,JPN,C,LLS,TOT,5842,2013,2013,1,7,TOA,2.06192
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,CHW,0.0042
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,GRV,7.55651
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,ICX,0.37508
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,MOY,0.00101
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,MRL,0.069
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,MVC,0.03039
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,SRR,0.14831
5515,KOR,C,LLS,TOT,881,2013,2013,1,8,TOA,724.5517
5516,KOR,C,LLS,TOT,881,2013,2013,1,9,CHW,0.0409
5516,KOR,C,LLS,TOT,881,2013,2013,1,9,GRV,1.1505
5516,KOR,C,LLS,TOT,881,2013,2013,1,9,MOY,0.0042
5516,KOR,C,LLS,TOT,881,2013,2013,1,9,SRR,0.2847
5516,KOR,C,LLS,TOT,881,2013,2013,1,9,TOA,170.3205
5607,NOR,C,LLS,TOT,881,2013,2013,1,8,ANT,0.09326
5607,NOR,C,LLS,TOT,881,2013,2013,1,8,GRV,16.76402
5607,NOR,C,LLS,TOT,881,2013,2013,1,8,ICX,0.13947
5607,NOR,C,LLS,TOT,881,2013,2013,1,8,NOX,0.00362
5607,NOR,C,LLS,TOT,881,2013,2013,1,8,OCT,0.00125
5607,NOR,C,LLS,TOT,881,2013,2013,1,8,TOA,161.09725
5609,NOR,C,LLS,TOT,882,2013,2013,1,8,ANT,0.01886
5609,NOR,C,LLS,TOT,882,2013,2013,1,8,GRV,0.23205
5609,NOR,C,LLS,TOT,882,2013,2013,1,8,ICX,0.02687
5609,NOR,C,LLS,TOT,882,2013,2013,1,8,TOA,0.79606
5586,NOR,C,OTM,KRI,481,2013,2013,1,11,KRI,529
5592,NOR,C,TMB,KRI,481,2013,2013,1,11,KRI,9695.377297
5528,NZL,C,LLS,TOT,881,2013,2013,1,9,ANT,0.53368
5528,NZL,C,LLS,TOT,881,2013,2013,1,9,GRV,21.40637
