year,taxon_code,flag_country_code,flag_country,exporting_country_code,exporting_country,unlading_country_code,unlading_country,reexport_yes_no,exported_product_weight_tonne
2002,TOP,FRA,France,FRA,France,SGP,Singapore,N,63.65
2002,TOP,FRA,France,FRA,France,THA,Thailand,N,32.08
2002,TOP,FRA,France,FRA,France,USA,United States of America,N,1193.4
2002,TOP,FRA,France,FRA,France,USA,United States of America,Y,1.22
2002,TOP,GBR,United Kingdom,CHN,China,JPN,Japan,Y,7.43
2002,TOP,GBR,United Kingdom,CHN,China,USA,United States of America,Y,102.06
2002,TOP,GBR,United Kingdom,ESP,Spain,CHN,China,N,89.78
2002,TOP,GBR,United Kingdom,ESP,Spain,JPN,Japan,N,124.45
2002,TOP,GBR,United Kingdom,ESP,Spain,USA,United States of America,N,115.73
2002,TOP,GBR,United Kingdom,JPN,Japan,USA,United States of America,Y,48.03
2002,TOP,GBR,United Kingdom,NZL,New Zealand,ESP,Spain,N,1.47
2002,TOP,GBR,United Kingdom,NZL,New Zealand,SGP,Singapore,N,8.59
2002,TOP,GBR,United Kingdom,URY,Uruguay,CHN,China,N,126.27
2002,TOP,GBR,United Kingdom,URY,Uruguay,JPN,Japan,N,495.91
2002,TOP,GBR,United Kingdom,URY,Uruguay,SGP,Singapore,N,61.43
2002,TOP,GBR,United Kingdom,URY,Uruguay,TWN,"Taiwan, Province of China",N,12.7
2002,TOP,GBR,United Kingdom,URY,Uruguay,USA,United States of America,N,542.94
2002,TOP,GBR,United Kingdom,USA,United States of America,JPN,Japan,Y,2
2002,TOP,JPN,Japan,URY,Uruguay,JPN,Japan,N,0.44
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",CAN,Canada,N,18.05
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",CHN,China,N,393.5
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",JPN,Japan,N,149.2
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",SGP,Singapore,N,22.69
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",THA,Thailand,N,20.96
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",TWN,"Taiwan, Province of China",N,407.75
2002,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",USA,United States of America,N,364.17
2002,TOP,KOR,"Korea, Republic of",MUS,Mauritius,JPN,Japan,N,139.17
2002,TOP,KOR,"Korea, Republic of",MUS,Mauritius,MYS,Malaysia,N,26.77
2002,TOP,KOR,"Korea, Republic of",MUS,Mauritius,USA,United States of America,N,128.52
2002,TOP,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,0.8
2002,TOP,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,0.6
2002,TOP,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,29.18
2002,TOP,NZL,New Zealand,USA,United States of America,CAN,Canada,Y,17.28
2002,TOP,PER,Peru,PER,Peru,KOR,"Korea, Republic of",N,6.88
2002,TOP,PER,Peru,PER,Peru,USA,United States of America,N,192.1
2002,TOP,RUS,Russian Federation,BRA,Brazil,JPN,Japan,N,28.16
2002,TOP,RUS,Russian Federation,BRA,Brazil,USA,United States of America,N,44.02
2002,TOP,RUS,Russian Federation,CHN,China,JPN,Japan,Y,1528.25
2002,TOP,RUS,Russian Federation,CHN,China,USA,United States of America,Y,41.68
2002,TOP,RUS,Russian Federation,IDN,Indonesia,CHN,China,N,1829.57
2002,TOP,RUS,Russian Federation,IDN,Indonesia,USA,United States of America,N,41.6
2002,TOP,RUS,Russian Federation,URY,Uruguay,CHN,China,N,139.69
2002,TOP,RUS,Russian Federation,URY,Uruguay,USA,United States of America,N,88.36
2002,TOP,SYC,Seychelles,CHL,Chile,JPN,Japan,Y,81.5
2002,TOP,SYC,Seychelles,CHN,China,JPN,Japan,Y,146.69
2002,TOP,SYC,Seychelles,CHN,China,USA,United States of America,Y,326.36
2002,TOP,SYC,Seychelles,MUS,Mauritius,CHN,China,N,444.29
2002,TOP,SYC,Seychelles,MUS,Mauritius,JPN,Japan,N,812.3
2002,TOP,SYC,Seychelles,MUS,Mauritius,KOR,"Korea, Republic of",N,28.83
2002,TOP,SYC,Seychelles,MUS,Mauritius,SGP,Singapore,N,210.41
2002,TOP,SYC,Seychelles,MUS,Mauritius,THA,Thailand,N,12.97
2002,TOP,SYC,Seychelles,MUS,Mauritius,USA,United States of America,N,1277.48
2002,TOP,SYC,Seychelles,SGP,Singapore,USA,United States of America,Y,24.9
2002,TOP,UKR,Ukraine,URY,Uruguay,JPN,Japan,N,1.41
2002,TOP,UKR,Ukraine,URY,Uruguay,KOR,"Korea, Republic of",N,6.27
2002,TOP,URY,Uruguay,CHN,China,JPN,Japan,Y,91.83
2002,TOP,URY,Uruguay,IDN,Indonesia,JPN,Japan,N,62.45
2002,TOP,URY,Uruguay,IDN,Indonesia,MYS,Malaysia,N,20.75
2002,TOP,URY,Uruguay,IDN,Indonesia,USA,United States of America,N,70.49
2002,TOP,URY,Uruguay,KEN,Kenya,CHN,China,N,85.58
2002,TOP,URY,Uruguay,KEN,Kenya,JPN,Japan,N,53.8
2002,TOP,URY,Uruguay,MOZ,Mozambique,CHN,China,N,24.36
2002,TOP,URY,Uruguay,MOZ,Mozambique,JPN,Japan,N,59.95
2002,TOP,URY,Uruguay,MOZ,Mozambique,SGP,Singapore,N,104.96
2002,TOP,URY,Uruguay,MOZ,Mozambique,THA,Thailand,N,23.5
2002,TOP,URY,Uruguay,MOZ,Mozambique,USA,United States of America,N,86.4
2002,TOP,URY,Uruguay,MUS,Mauritius,CHN,China,N,57.29
2002,TOP,URY,Uruguay,MUS,Mauritius,JPN,Japan,N,519.68
2002,TOP,URY,Uruguay,MUS,Mauritius,MYS,Malaysia,N,76.49
2002,TOP,URY,Uruguay,MUS,Mauritius,SGP,Singapore,N,27.2
2002,TOP,URY,Uruguay,MUS,Mauritius,TWN,"Taiwan, Province of China",N,101.22
2002,TOP,URY,Uruguay,MUS,Mauritius,USA,United States of America,N,444.97
2002,TOP,URY,Uruguay,NAM,Namibia,CAN,Canada,N,27.9
2002,TOP,URY,Uruguay,NAM,Namibia,CHN,China,N,52.48
2002,TOP,URY,Uruguay,NAM,Namibia,JPN,Japan,N,154.12
2002,TOP,URY,Uruguay,NAM,Namibia,SGP,Singapore,N,312.33
2002,TOP,URY,Uruguay,NAM,Namibia,USA,United States of America,N,321.89
2002,TOP,URY,Uruguay,URY,Uruguay,CHN,China,N,304.03
2002,TOP,URY,Uruguay,URY,Uruguay,JPN,Japan,N,410.84
2002,TOP,URY,Uruguay,URY,Uruguay,MYS,Malaysia,N,12.58
2002,TOP,URY,Uruguay,URY,Uruguay,SGP,Singapore,N,71.05
2002,TOP,URY,Uruguay,URY,Uruguay,USA,United States of America,N,270.94
2002,TOP,ZAF,South Africa,CHN,China,JPN,Japan,Y,1.36
2002,TOP,ZAF,South Africa,NAM,Namibia,USA,United States of America,Y,16.78
2002,TOP,ZAF,South Africa,URY,Uruguay,USA,United States of America,N,58.91
2002,TOP,ZAF,South Africa,ZAF,South Africa,CHN,China,N,40.62
2002,TOP,ZAF,South Africa,ZAF,South Africa,JPN,Japan,N,136.06
2002,TOP,ZAF,South Africa,ZAF,South Africa,NAM,Namibia,N,18.08
2002,TOP,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,219.22
2003,TOA,NZL,New Zealand,NZL,New Zealand,CAN,Canada,N,4.63
2003,TOA,NZL,New Zealand,NZL,New Zealand,CHN,China,N,7.57
2003,TOA,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,20.53
2003,TOA,NZL,New Zealand,NZL,New Zealand,MYS,Malaysia,N,3.56
2003,TOA,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,89.77
2003,TOA,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,513.56
2003,TOA,RUS,Russian Federation,CHN,China,JPN,Japan,N,2.31
2003,TOA,RUS,Russian Federation,CHN,China,JPN,Japan,Y,35.91
2003,TOA,RUS,Russian Federation,CHN,China,KOR,"Korea, Republic of",N,11.09
2003,TOA,RUS,Russian Federation,CHN,China,USA,United States of America,Y,59.34
2003,TOA,RUS,Russian Federation,URY,Uruguay,CHN,China,N,296.68
2003,TOA,ZAF,South Africa,NZL,New Zealand,USA,United States of America,N,126.67
2003,TOP,ANT,Netherlands Antilles,MUS,Mauritius,JPN,Japan,N,55.34
2003,TOP,ANT,Netherlands Antilles,MUS,Mauritius,SGP,Singapore,N,19.2
2003,TOP,ANT,Netherlands Antilles,MUS,Mauritius,USA,United States of America,N,79.35
2003,TOP,ANT,Netherlands Antilles,SGP,Singapore,JPN,Japan,N,71.67
2003,TOP,ARG,Argentina,,,USA,United States of America,Y,1.2
2003,TOP,ARG,Argentina,ARG,Argentina,CHN,China,N,80.23
2003,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,944.57
2003,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,864.42
2003,TOP,ARG,Argentina,ARG,Argentina,MYS,Malaysia,N,3.52
2003,TOP,ARG,Argentina,ARG,Argentina,NZL,New Zealand,N,0.48
2003,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,17.04
2003,TOP,ARG,Argentina,ARG,Argentina,URY,Uruguay,N,36.51
2003,TOP,ARG,Argentina,ARG,Argentina,USA,United States of America,N,663.46
2003,TOP,ARG,Argentina,CHN,China,JPN,Japan,Y,78.18
2003,TOP,ARG,Argentina,ESP,Spain,CHN,China,Y,194.38
2003,TOP,ARG,Argentina,ESP,Spain,JPN,Japan,Y,524.67
2003,TOP,ARG,Argentina,ESP,Spain,MYS,Malaysia,Y,12.61
2003,TOP,ARG,Argentina,ESP,Spain,USA,United States of America,Y,185.01
2003,TOP,ARG,Argentina,USA,United States of America,CAN,Canada,Y,1.45
2003,TOP,AUS,Australia,AUS,Australia,CHN,China,N,646.85
2003,TOP,AUS,Australia,AUS,Australia,CHN,China,Y,10.4
2003,TOP,AUS,Australia,AUS,Australia,JPN,Japan,N,742.95
2003,TOP,AUS,Australia,AUS,Australia,MYS,Malaysia,N,11.43
2003,TOP,AUS,Australia,AUS,Australia,SGP,Singapore,Y,11.34
2003,TOP,AUS,Australia,AUS,Australia,TWN,"Taiwan, Province of China",N,20.8
2003,TOP,AUS,Australia,AUS,Australia,USA,United States of America,N,0.01
2003,TOP,AUS,Australia,CHN,China,JPN,Japan,Y,521.01
2003,TOP,AUS,Australia,MUS,Mauritius,CHN,China,N,254.76
2003,TOP,AUS,Australia,MUS,Mauritius,JPN,Japan,N,320.98
2003,TOP,AUS,Australia,MUS,Mauritius,TWN,"Taiwan, Province of China",N,16.11
2003,TOP,AUS,Australia,MUS,Mauritius,USA,United States of America,N,62.83
2003,TOP,AUS,Australia,NZL,New Zealand,CHN,China,N,15.37
2003,TOP,AUS,Australia,NZL,New Zealand,JPN,Japan,N,22.4
2003,TOP,CHL,Chile,CHL,Chile,CAN,Canada,N,23.82
2003,TOP,CHL,Chile,CHL,Chile,CHN,China,N,639.8
2003,TOP,CHL,Chile,CHL,Chile,COL,Colombia,N,2.83
2003,TOP,CHL,Chile,CHL,Chile,DEU,Germany,N,2
2003,TOP,CHL,Chile,CHL,Chile,FRA,France,N,0.85
2003,TOP,CHL,Chile,CHL,Chile,GBR,United Kingdom,N,1.83
2003,TOP,CHL,Chile,CHL,Chile,JPN,Japan,N,1528.98
2003,TOP,CHL,Chile,CHL,Chile,KOR,"Korea, Republic of",N,118
2003,TOP,CHL,Chile,CHL,Chile,MEX,Mexico,N,8.36
2003,TOP,CHL,Chile,CHL,Chile,MYS,Malaysia,N,11.52
2003,TOP,CHL,Chile,CHL,Chile,USA,United States of America,N,3529.07
2003,TOP,CHL,Chile,CHN,China,JPN,Japan,Y,50.47
2003,TOP,CHL,Chile,CHN,China,USA,United States of America,Y,95.5
2003,TOP,CHL,Chile,USA,United States of America,CAN,Canada,Y,0.33
2003,TOP,CHL,Chile,USA,United States of America,JPN,Japan,Y,26.49
2003,TOP,CHL,Chile,USA,United States of America,SGP,Singapore,Y,5.85
2003,TOP,ESP,Spain,CHN,China,JPN,Japan,Y,6.41
2003,TOP,ESP,Spain,ESP,Spain,CHN,China,N,8.71
2003,TOP,ESP,Spain,ESP,Spain,JPN,Japan,N,19.9
2003,TOP,ESP,Spain,ESP,Spain,SGP,Singapore,Y,18.2
2003,TOP,ESP,Spain,ESP,Spain,USA,United States of America,N,12.61
2003,TOP,ESP,Spain,NAM,Namibia,ESP,Spain,N,32.69
2003,TOP,ESP,Spain,URY,Uruguay,CHN,China,N,107.82
2003,TOP,ESP,Spain,URY,Uruguay,JPN,Japan,N,52.01
2003,TOP,ESP,Spain,URY,Uruguay,KOR,"Korea, Republic of",N,41.65
2003,TOP,ESP,Spain,URY,Uruguay,MYS,Malaysia,N,22.36
2003,TOP,ESP,Spain,URY,Uruguay,SGP,Singapore,N,57.63
2003,TOP,ESP,Spain,URY,Uruguay,USA,United States of America,N,368.56
2003,TOP,ESP,Spain,ZAF,South Africa,CHN,China,N,82.57
2003,TOP,ESP,Spain,ZAF,South Africa,JPN,Japan,N,9.65
2003,TOP,ESP,Spain,ZAF,South Africa,SGP,Singapore,N,35.91
2003,TOP,ESP,Spain,ZAF,South Africa,USA,United States of America,N,83.2
2003,TOP,FRA,France,CHN,China,JPN,Japan,Y,149.08
2003,TOP,FRA,France,FRA,France,CHN,China,N,468.27
2003,TOP,FRA,France,FRA,France,GBR,United Kingdom,N,59.8
2003,TOP,FRA,France,FRA,France,JPN,Japan,N,1997.46
2003,TOP,FRA,France,FRA,France,KOR,"Korea, Republic of",N,46.88
2003,TOP,FRA,France,FRA,France,MYS,Malaysia,N,21.16
2003,TOP,FRA,France,FRA,France,SGP,Singapore,N,294.68
2003,TOP,FRA,France,FRA,France,THA,Thailand,N,61.55
2003,TOP,FRA,France,FRA,France,USA,United States of America,N,878.91
2003,TOP,FRA,France,SGP,Singapore,CHN,China,Y,24.09
2003,TOP,FRA,France,USA,United States of America,CAN,Canada,Y,4.7
2003,TOP,FRA,France,USA,United States of America,JPN,Japan,Y,4.91
2003,TOP,GBR,United Kingdom,CHL,Chile,JPN,Japan,N,211.89
2003,TOP,GBR,United Kingdom,CHL,Chile,KOR,"Korea, Republic of",N,24.2
2003,TOP,GBR,United Kingdom,CHL,Chile,SGP,Singapore,N,70.09
2003,TOP,GBR,United Kingdom,CHL,Chile,USA,United States of America,N,49.78
2003,TOP,GBR,United Kingdom,CHN,China,JPN,Japan,Y,97.19
2003,TOP,GBR,United Kingdom,CHN,China,KOR,"Korea, Republic of",Y,21.39
2003,TOP,GBR,United Kingdom,CHN,China,USA,United States of America,Y,64.34
2003,TOP,GBR,United Kingdom,ESP,Spain,CHN,China,N,138
2003,TOP,GBR,United Kingdom,ESP,Spain,JPN,Japan,N,113.64
2003,TOP,GBR,United Kingdom,ESP,Spain,KOR,"Korea, Republic of",N,26.06
2003,TOP,GBR,United Kingdom,ESP,Spain,USA,United States of America,N,136.23
2003,TOP,GBR,United Kingdom,SGP,Singapore,JPN,Japan,Y,48.73
2003,TOP,GBR,United Kingdom,URY,Uruguay,CAN,Canada,N,25.97
2003,TOP,GBR,United Kingdom,URY,Uruguay,CHN,China,N,352.29
2003,TOP,GBR,United Kingdom,URY,Uruguay,JPN,Japan,N,159.99
2003,TOP,GBR,United Kingdom,URY,Uruguay,KOR,"Korea, Republic of",N,25.94
2003,TOP,GBR,United Kingdom,URY,Uruguay,SGP,Singapore,N,41.92
2003,TOP,GBR,United Kingdom,URY,Uruguay,USA,United States of America,N,562.25
2003,TOP,GBR,United Kingdom,USA,United States of America,JPN,Japan,Y,2.94
2003,TOP,JPN,Japan,JPN,Japan,USA,United States of America,Y,20.29
2003,TOP,JPN,Japan,URY,Uruguay,JPN,Japan,N,74.12
2003,TOP,JPN,Japan,USA,United States of America,CAN,Canada,Y,12.4
2003,TOP,JPN,Japan,ZAF,South Africa,CHN,China,N,10.13
2003,TOP,JPN,Japan,ZAF,South Africa,JPN,Japan,N,48.97
2003,TOP,JPN,Japan,ZAF,South Africa,PHL,Philippines,N,13.04
2003,TOP,JPN,Japan,ZAF,South Africa,USA,United States of America,N,23.19
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",BEL,Belgium,N,0.01
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",CHN,China,N,634.14
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",JPN,Japan,N,136.17
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",NLD,Netherlands,N,0.36
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",SGP,Singapore,N,10.04
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",THA,Thailand,N,123.8
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",TWN,"Taiwan, Province of China",N,76.92
2003,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",USA,United States of America,N,261.16
2003,TOP,KOR,"Korea, Republic of",URY,Uruguay,KOR,"Korea, Republic of",N,64.8
2003,TOP,NZL,New Zealand,CHN,China,JPN,Japan,Y,0.77
2003,TOP,NZL,New Zealand,CHN,China,USA,United States of America,Y,5
2003,TOP,NZL,New Zealand,NZL,New Zealand,CAN,Canada,N,0.26
2003,TOP,NZL,New Zealand,NZL,New Zealand,CHN,China,N,0.04
2003,TOP,NZL,New Zealand,NZL,New Zealand,SGP,Singapore,N,10.96
2003,TOP,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,17.39
2003,TOP,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,45.24
2003,TOP,NZL,New Zealand,URY,Uruguay,CAN,Canada,N,21.37
2003,TOP,NZL,New Zealand,URY,Uruguay,JPN,Japan,N,135.25
2003,TOP,NZL,New Zealand,URY,Uruguay,PHL,Philippines,N,7.85
2003,TOP,NZL,New Zealand,URY,Uruguay,USA,United States of America,N,61.62
2003,TOP,PER,Peru,PER,Peru,KOR,"Korea, Republic of",N,5.57
2003,TOP,PER,Peru,PER,Peru,USA,United States of America,N,237.43
2003,TOP,RUS,Russian Federation,ARG,Argentina,JPN,Japan,N,8.18
2003,TOP,RUS,Russian Federation,CHN,China,JPN,Japan,N,456.68
2003,TOP,RUS,Russian Federation,CHN,China,JPN,Japan,Y,627.84
2003,TOP,RUS,Russian Federation,CHN,China,KOR,"Korea, Republic of",N,10.91
2003,TOP,RUS,Russian Federation,CHN,China,KOR,"Korea, Republic of",Y,12.85
2003,TOP,RUS,Russian Federation,CHN,China,USA,United States of America,Y,287.98
2003,TOP,RUS,Russian Federation,URY,Uruguay,CHN,China,N,375.78
2003,TOP,RUS,Russian Federation,URY,Uruguay,JPN,Japan,N,52.32
2003,TOP,RUS,Russian Federation,URY,Uruguay,MYS,Malaysia,N,26.14
2003,TOP,RUS,Russian Federation,URY,Uruguay,USA,United States of America,N,244.09
2003,TOP,SYC,Seychelles,CHN,China,JPN,Japan,Y,10.02
2003,TOP,SYC,Seychelles,CHN,China,USA,United States of America,Y,86.1
2003,TOP,SYC,Seychelles,MUS,Mauritius,CHN,China,N,56.77
2003,TOP,SYC,Seychelles,MUS,Mauritius,MYS,Malaysia,N,13.5
2003,TOP,SYC,Seychelles,MUS,Mauritius,SGP,Singapore,N,111.53
2003,TOP,SYC,Seychelles,MUS,Mauritius,THA,Thailand,N,13.1
2003,TOP,SYC,Seychelles,MUS,Mauritius,USA,United States of America,N,121.64
2003,TOP,URY,Uruguay,CHL,Chile,SGP,Singapore,N,20.09
2003,TOP,URY,Uruguay,CHL,Chile,USA,United States of America,N,25.32
2003,TOP,URY,Uruguay,CHN,China,JPN,Japan,Y,69.83
2003,TOP,URY,Uruguay,MUS,Mauritius,CAN,Canada,N,65.23
2003,TOP,URY,Uruguay,MUS,Mauritius,JPN,Japan,N,206.47
2003,TOP,URY,Uruguay,MUS,Mauritius,KOR,"Korea, Republic of",N,25.04
2003,TOP,URY,Uruguay,MUS,Mauritius,MYS,Malaysia,N,9.8
2003,TOP,URY,Uruguay,MUS,Mauritius,USA,United States of America,N,231.2
2003,TOP,URY,Uruguay,NAM,Namibia,CHL,Chile,N,28.64
2003,TOP,URY,Uruguay,NAM,Namibia,CHN,China,N,24.5
2003,TOP,URY,Uruguay,NAM,Namibia,JPN,Japan,N,317.3
2003,TOP,URY,Uruguay,NAM,Namibia,KOR,"Korea, Republic of",N,37.7
2003,TOP,URY,Uruguay,NAM,Namibia,SGP,Singapore,N,187.16
2003,TOP,URY,Uruguay,NAM,Namibia,USA,United States of America,N,423.99
2003,TOP,URY,Uruguay,SGP,Singapore,CHN,China,N,21.32
2003,TOP,URY,Uruguay,SGP,Singapore,JPN,Japan,N,128.06
2003,TOP,URY,Uruguay,URY,Uruguay,CHN,China,N,54.84
2003,TOP,URY,Uruguay,URY,Uruguay,JPN,Japan,N,282.05
2003,TOP,URY,Uruguay,URY,Uruguay,KOR,"Korea, Republic of",N,9.03
2003,TOP,URY,Uruguay,URY,Uruguay,NOR,Norway,N,2.32
2003,TOP,URY,Uruguay,URY,Uruguay,SGP,Singapore,N,52.15
2003,TOP,URY,Uruguay,URY,Uruguay,USA,United States of America,N,417.08
2003,TOP,ZAF,South Africa,NZL,New Zealand,CHN,China,N,49.51
2003,TOP,ZAF,South Africa,NZL,New Zealand,USA,United States of America,N,11.59
2003,TOP,ZAF,South Africa,URY,Uruguay,JPN,Japan,N,80.91
2003,TOP,ZAF,South Africa,URY,Uruguay,USA,United States of America,N,62.97
2003,TOP,ZAF,South Africa,ZAF,South Africa,CHN,China,N,25.18
2003,TOP,ZAF,South Africa,ZAF,South Africa,JPN,Japan,N,80.49
2003,TOP,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,132.36
2004,TOA,ARG,Argentina,ARG,Argentina,USA,United States of America,N,97.41
2004,TOA,ESP,Spain,CHN,China,JPN,Japan,Y,0.14
2004,TOA,ESP,Spain,URY,Uruguay,USA,United States of America,N,102.04
2004,TOA,GBR,United Kingdom,CHN,China,JPN,Japan,Y,1.96
2004,TOA,GBR,United Kingdom,CHN,China,USA,United States of America,Y,6.54
2004,TOA,GBR,United Kingdom,URY,Uruguay,CHN,China,N,13.49
2004,TOA,KOR,"Korea, Republic of",URY,Uruguay,ESP,Spain,N,15.15
2004,TOA,NOR,Norway,CHN,China,KOR,"Korea, Republic of",Y,7.51
2004,TOA,NOR,Norway,URY,Uruguay,CHN,China,N,8.33
2004,TOA,NOR,Norway,URY,Uruguay,USA,United States of America,N,58.34
2004,TOA,NZL,New Zealand,NZL,New Zealand,CHN,China,N,9.59
2004,TOA,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,40.74
2004,TOA,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,103.74
2004,TOA,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,691.37
2004,TOA,RUS,Russian Federation,CHN,China,JPN,Japan,N,168
2004,TOA,RUS,Russian Federation,CHN,China,JPN,Japan,Y,233.28
2004,TOA,RUS,Russian Federation,CHN,China,KOR,"Korea, Republic of",N,17.43
2004,TOA,RUS,Russian Federation,URY,Uruguay,CHN,China,N,12.61
2004,TOA,RUS,Russian Federation,URY,Uruguay,USA,United States of America,N,79.49
2004,TOA,UKR,Ukraine,CHN,China,JPN,Japan,Y,5.32
2004,TOA,UKR,Ukraine,CHN,China,KOR,"Korea, Republic of",Y,4.83
2004,TOA,UKR,Ukraine,URY,Uruguay,CHN,China,N,8.28
2004,TOA,UKR,Ukraine,URY,Uruguay,USA,United States of America,N,60.07
2004,TOA,UKR,Ukraine,ZAF,South Africa,CHN,China,N,7.13
2004,TOA,UKR,Ukraine,ZAF,South Africa,USA,United States of America,N,26.8
2004,TOA,URY,Uruguay,SGP,Singapore,JPN,Japan,Y,9.28
2004,TOA,URY,Uruguay,URY,Uruguay,KOR,"Korea, Republic of",N,11
2004,TOA,URY,Uruguay,URY,Uruguay,USA,United States of America,N,100.35
2004,TOA,URY,Uruguay,ZAF,South Africa,SGP,Singapore,N,24.53
2004,TOA,URY,Uruguay,ZAF,South Africa,USA,United States of America,N,23.06
2004,TOA,USA,United States of America,NZL,New Zealand,USA,United States of America,N,50.47
2004,TOA,USA,United States of America,URY,Uruguay,JPN,Japan,N,14.69
2004,TOA,USA,United States of America,URY,Uruguay,USA,United States of America,N,72.89
2004,TOA,USA,United States of America,USA,United States of America,USA,United States of America,N,0.57
2004,TOA,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,66.1
2004,TOP,ARG,Argentina,ARG,Argentina,CHL,Chile,N,105.46
2004,TOP,ARG,Argentina,ARG,Argentina,CHN,China,N,68.2
2004,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,23.07
2004,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,233.91
2004,TOP,ARG,Argentina,ARG,Argentina,POL,Poland,N,0.9
2004,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,12.03
2004,TOP,ARG,Argentina,ARG,Argentina,USA,United States of America,N,859.86
2004,TOP,ARG,Argentina,CHL,Chile,JPN,Japan,N,0.42
2004,TOP,ARG,Argentina,CHL,Chile,USA,United States of America,Y,107.19
2004,TOP,ARG,Argentina,CHN,China,JPN,Japan,Y,75.58
2004,TOP,ARG,Argentina,ESP,Spain,JPN,Japan,Y,26.81
2004,TOP,ARG,Argentina,USA,United States of America,CAN,Canada,Y,2.27
2004,TOP,AUS,Australia,AUS,Australia,CHN,China,N,2074.82
2004,TOP,AUS,Australia,AUS,Australia,CHN,China,Y,224.42
2004,TOP,AUS,Australia,AUS,Australia,JPN,Japan,N,1047.39
2004,TOP,AUS,Australia,AUS,Australia,JPN,Japan,Y,27.02
2004,TOP,AUS,Australia,AUS,Australia,KOR,"Korea, Republic of",N,9.47
2004,TOP,AUS,Australia,AUS,Australia,MUS,Mauritius,N,92.45
2004,TOP,AUS,Australia,AUS,Australia,SGP,Singapore,N,52.15
2004,TOP,AUS,Australia,AUS,Australia,TWN,"Taiwan, Province of China",N,31.75
2004,TOP,AUS,Australia,AUS,Australia,USA,United States of America,N,80.31
2004,TOP,AUS,Australia,AUS,Australia,VNM,Viet Nam,N,87.15
2004,TOP,AUS,Australia,CHN,China,JPN,Japan,N,6.86
2004,TOP,AUS,Australia,CHN,China,JPN,Japan,Y,640.08
2004,TOP,AUS,Australia,CHN,China,KOR,"Korea, Republic of",Y,5.88
2004,TOP,AUS,Australia,JPN,Japan,KOR,"Korea, Republic of",Y,31.34
2004,TOP,AUS,Australia,SGP,Singapore,CAN,Canada,Y,23.21
2004,TOP,CHL,Chile,CHL,Chile,AUS,Australia,N,0.01
2004,TOP,CHL,Chile,CHL,Chile,BRA,Brazil,N,3.82
2004,TOP,CHL,Chile,CHL,Chile,CAN,Canada,N,1.4
2004,TOP,CHL,Chile,CHL,Chile,CHN,China,N,249.2
2004,TOP,CHL,Chile,CHL,Chile,COL,Colombia,N,1.21
2004,TOP,CHL,Chile,CHL,Chile,DEU,Germany,N,1
2004,TOP,CHL,Chile,CHL,Chile,ESP,Spain,N,1.97
2004,TOP,CHL,Chile,CHL,Chile,FRA,France,N,4.28
2004,TOP,CHL,Chile,CHL,Chile,GBR,United Kingdom,N,5.55
2004,TOP,CHL,Chile,CHL,Chile,JPN,Japan,N,742.79
2004,TOP,CHL,Chile,CHL,Chile,KOR,"Korea, Republic of",N,81.6
2004,TOP,CHL,Chile,CHL,Chile,MEX,Mexico,N,13.2
2004,TOP,CHL,Chile,CHL,Chile,RUS,Russian Federation,N,12.25
